language,dimension,feature_index,feature_name,dtype,n_missing,missing_rate,n_unique,most_frequent_value_ratio,zero_variance,near_zero_variance_95pct_same_value,suspicious_name,min,max,mean,std
en,d5_ambiguity_tolerance,62,family,float64,0,0.0,53,0.7004,False,False,False,0.0,13.043,1.2834052863436125,2.4002613433607825
en,d5_ambiguity_tolerance,63,friend,float64,0,0.0,2,0.9956,False,True,False,0.0,3.704,0.01631718061674009,0.24584311461662953
en,d5_ambiguity_tolerance,64,female,float64,0,0.0,32,0.8414,False,False,False,0.0,18.75,0.7158370044052864,2.197790752125652
en,d5_ambiguity_tolerance,65,male,float64,0,0.0,8,0.9692,False,True,False,0.0,16.667,0.13023788546255508,1.169157001263127
en,d5_ambiguity_tolerance,66,Culture,float64,0,0.0,21,0.9075,False,False,False,0.0,6.061,0.2779559471365639,0.9660239410531842
en,d5_ambiguity_tolerance,67,politic,float64,0,0.0,4,0.9868,False,True,False,0.0,4.762,0.04036563876651982,0.3762982639022552
en,d5_ambiguity_tolerance,68,ethnicity,float64,0,0.0,19,0.9163,False,False,False,0.0,6.061,0.23759030837004405,0.8877032283796022
en,d5_ambiguity_tolerance,69,tech,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d5_ambiguity_tolerance,70,Lifestyle,float64,0,0.0,76,0.4802,False,False,False,0.0,18.182,2.3732731277533037,3.0932657106898453
en,d5_ambiguity_tolerance,71,leisure,float64,0,0.0,8,0.9692,False,True,False,0.0,3.03,0.07534801762114537,0.42772407317405153
en,d5_ambiguity_tolerance,72,home,float64,0,0.0,5,0.9824,False,True,False,0.0,3.333,0.03441850220264318,0.27925576853115075
en,d5_ambiguity_tolerance,73,work,float64,0,0.0,54,0.7357,False,False,False,0.0,10.714,0.879511013215859,1.7845664438673297
en,d5_ambiguity_tolerance,74,money,float64,0,0.0,7,0.9692,False,True,False,0.0,3.571,0.06000881057268723,0.36377452161592844
en,d5_ambiguity_tolerance,75,relig,float64,0,0.0,47,0.696,False,False,False,0.0,16.667,1.3335550660792952,2.543705408220991
en,d5_ambiguity_tolerance,76,Physical,float64,0,0.0,49,0.7445,False,False,False,0.0,12.5,1.0080528634361232,2.1838494422861716
en,d5_ambiguity_tolerance,77,health,float64,0,0.0,32,0.8414,False,False,False,0.0,12.5,0.6846607929515419,1.9151867453032378
en,d5_ambiguity_tolerance,78,illness,float64,0,0.0,8,0.9692,False,True,False,0.0,6.25,0.1259647577092511,0.7640391204078147
en,d5_ambiguity_tolerance,79,wellness,float64,0,0.0,5,0.9824,False,True,False,0.0,12.5,0.128568281938326,1.1463755614278728
en,d5_ambiguity_tolerance,80,mental,float64,0,0.0,8,0.9692,False,True,False,0.0,6.667,0.12067400881057268,0.7443193240077678
en,d5_ambiguity_tolerance,81,substances,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d5_ambiguity_tolerance,82,sexual,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d5_ambiguity_tolerance,83,food,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d5_ambiguity_tolerance,84,death,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d5_ambiguity_tolerance,85,need,float64,0,0.0,19,0.9119,False,False,False,0.0,12.5,0.46411013215859037,1.7690738893190234
en,d5_ambiguity_tolerance,86,want,float64,0,0.0,34,0.8238,False,False,False,0.0,8.163,0.5061982378854626,1.2587552990973785
en,d5_ambiguity_tolerance,87,acquire,float64,0,0.0,31,0.8326,False,False,False,0.0,14.286,0.5278986784140969,1.5164193367049759
en,d5_ambiguity_tolerance,88,lack,float64,0,0.0,2,0.9956,False,True,False,0.0,6.452,0.028422907488986782,0.42823428064430186
en,d5_ambiguity_tolerance,89,fulfill,float64,0,0.0,8,0.9692,False,True,False,0.0,6.25,0.08722466960352424,0.566456527875519
en,d5_ambiguity_tolerance,90,fatigue,float64,0,0.0,2,0.9956,False,True,False,0.0,1.515,0.006674008810572687,0.10055408170739576
en,d5_ambiguity_tolerance,91,reward,float64,0,0.0,2,0.9956,False,True,False,0.0,3.333,0.014682819383259913,0.22121897975627064
en,d5_ambiguity_tolerance,92,risk,float64,0,0.0,13,0.9471,False,False,False,0.0,4.545,0.1230044052863436,0.5759374389713054
en,d5_ambiguity_tolerance,93,curiosity,float64,0,0.0,29,0.859,False,False,False,0.0,8.0,0.4248370044052864,1.2703109454356605
en,d5_ambiguity_tolerance,94,allure,float64,0,0.0,118,0.0705,False,False,False,0.0,26.667,8.318621145374449,4.846545874927935
en,d5_ambiguity_tolerance,95,Perception,float64,0,0.0,124,0.0793,False,False,False,0.0,23.077,7.666872246696036,4.455352877423733
en,d5_ambiguity_tolerance,96,attention,float64,0,0.0,37,0.8062,False,False,False,0.0,8.0,0.5070969162995594,1.2659732236327317
en,d5_ambiguity_tolerance,97,motion,float64,0,0.0,51,0.6608,False,False,False,0.0,7.692,0.9882775330396476,1.6092526263936775
en,d5_ambiguity_tolerance,98,space,float64,0,0.0,103,0.2291,False,False,False,0.0,18.75,4.767726872246696,4.023934631206326
en,d5_ambiguity_tolerance,99,visual,float64,0,0.0,44,0.7401,False,False,False,0.0,8.0,0.7785198237885462,1.5643235364903476
en,d5_ambiguity_tolerance,100,auditory,float64,0,0.0,26,0.8722,False,False,False,0.0,4.878,0.3242511013215859,0.9239370565448418
en,d5_ambiguity_tolerance,101,feeling,float64,0,0.0,31,0.8282,False,False,False,0.0,6.667,0.4757621145374449,1.1947986818132859
en,d5_ambiguity_tolerance,102,time,float64,0,0.0,76,0.467,False,False,False,0.0,16.667,2.0927709251101323,2.7151214660878593
en,d5_ambiguity_tolerance,103,focuspast,float64,0,0.0,64,0.6167,False,False,False,0.0,14.286,1.5003832599118943,2.526708052496447
en,d5_ambiguity_tolerance,104,focuspresent,float64,0,0.0,109,0.0749,False,False,False,0.0,18.182,7.586444933920704,4.0982610633823375
en,d5_ambiguity_tolerance,105,focusfuture,float64,0,0.0,48,0.7137,False,False,False,0.0,12.5,1.1151894273127754,2.2670020717154316
en,d5_ambiguity_tolerance,106,Conversation,float64,0,0.0,36,0.7753,False,False,False,0.0,8.571,0.569740088105727,1.2783462520426525
en,d5_ambiguity_tolerance,107,netspeak,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d5_ambiguity_tolerance,108,assent,float64,0,0.0,36,0.7885,False,False,False,0.0,8.571,0.5383832599118943,1.2598649767104164
en,d5_ambiguity_tolerance,109,nonflu,float64,0,0.0,3,0.9912,False,True,False,0.0,2.222,0.01667400881057269,0.179935360525625
en,d5_ambiguity_tolerance,110,filler,float64,0,0.0,2,0.9956,False,True,False,0.0,3.333,0.014682819383259913,0.22121897975627067
en,d5_ambiguity_tolerance,111,AllPunc,float64,0,0.0,121,0.0441,False,False,False,3.846,26.316,11.894541850220264,4.507360937514148
en,d5_ambiguity_tolerance,112,Period,float64,0,0.0,93,0.1938,False,False,False,0.0,11.628,3.486577092511013,2.6045338493807813
en,d5_ambiguity_tolerance,113,Comma,float64,0,0.0,94,0.3744,False,False,False,0.0,14.286,3.2167224669603525,3.342445156793813
en,d5_ambiguity_tolerance,114,QMark,float64,0,0.0,85,0.2687,False,False,False,0.0,18.182,3.6564008810572686,3.67206297093025
en,d5_ambiguity_tolerance,115,Exclam,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d5_ambiguity_tolerance,116,Apostro,float64,0,0.0,63,0.5991,False,False,False,0.0,12.5,1.4767444933920706,2.284928045555387
en,d5_ambiguity_tolerance,117,OtherP,float64,0,0.0,5,0.9824,False,True,False,0.0,7.692,0.05807929515418503,0.5593576300420212
en,d5_ambiguity_tolerance,118,Emoji,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
