language,dimension,feature_index,feature_name,dtype,n_missing,missing_rate,n_unique,most_frequent_value_ratio,zero_variance,near_zero_variance_95pct_same_value,suspicious_name,min,max,mean,std
en,d2_lack_of_knowledge,52,emo_sad,float64,0,0.0,3,0.9911,False,True,False,0.0,5.556,0.034355555555555556,0.39714294136118766
en,d2_lack_of_knowledge,53,swear,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,54,Social,float64,0,0.0,152,0.0311,False,False,False,5.128,66.667,19.307044444444443,6.9769403482483545
en,d2_lack_of_knowledge,55,socbehav,float64,0,0.0,117,0.1467,False,False,False,0.0,18.182,4.771884444444444,3.4578653271224824
en,d2_lack_of_knowledge,56,prosocial,float64,0,0.0,66,0.6311,False,False,False,0.0,18.182,1.250151111111111,2.293990937970781
en,d2_lack_of_knowledge,57,polite,float64,0,0.0,18,0.92,False,False,False,0.0,3.448,0.14127111111111113,0.5293449306784005
en,d2_lack_of_knowledge,58,conflict,float64,0,0.0,5,0.9822,False,True,False,0.0,3.704,0.029524444444444447,0.2718931489472371
en,d2_lack_of_knowledge,59,moral,float64,0,0.0,10,0.9556,False,True,False,0.0,2.564,0.07503555555555556,0.3770955479737029
en,d2_lack_of_knowledge,60,comm,float64,0,0.0,103,0.3022,False,False,False,0.0,16.667,2.684608888888889,2.530115879600448
en,d2_lack_of_knowledge,61,socrefs,float64,0,0.0,158,0.0267,False,False,False,3.226,50.0,14.051702222222222,5.828711253757776
en,d2_lack_of_knowledge,62,family,float64,0,0.0,53,0.7244,False,False,False,0.0,8.333,0.8994000000000001,1.7849832382166186
en,d2_lack_of_knowledge,63,friend,float64,0,0.0,9,0.96,False,True,False,0.0,8.333,0.12524444444444444,0.743330588693417
en,d2_lack_of_knowledge,64,female,float64,0,0.0,42,0.7911,False,False,False,0.0,15.789,0.9406,2.5102830019740803
en,d2_lack_of_knowledge,65,male,float64,0,0.0,15,0.9378,False,False,False,0.0,8.333,0.19753333333333334,0.9000181198572775
en,d2_lack_of_knowledge,66,Culture,float64,0,0.0,21,0.9067,False,False,False,0.0,5.882,0.19356888888888887,0.7128378058300745
en,d2_lack_of_knowledge,67,politic,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,68,ethnicity,float64,0,0.0,21,0.9067,False,False,False,0.0,5.882,0.19356888888888887,0.7128378058300745
en,d2_lack_of_knowledge,69,tech,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,70,Lifestyle,float64,0,0.0,58,0.7067,False,False,False,0.0,10.526,0.7494711111111111,1.5062418050491686
en,d2_lack_of_knowledge,71,leisure,float64,0,0.0,6,0.9733,False,True,False,0.0,2.564,0.04500444444444445,0.2909472751968034
en,d2_lack_of_knowledge,72,home,float64,0,0.0,6,0.9778,False,True,False,0.0,4.167,0.04631111111111111,0.3513569500510932
en,d2_lack_of_knowledge,73,work,float64,0,0.0,48,0.7867,False,False,False,0.0,10.526,0.5201866666666667,1.3288147043780891
en,d2_lack_of_knowledge,74,money,float64,0,0.0,5,0.9822,False,True,False,0.0,1.563,0.021866666666666666,0.16660716199663034
en,d2_lack_of_knowledge,75,relig,float64,0,0.0,12,0.9422,False,False,False,0.0,3.846,0.12625777777777777,0.5655976179200417
en,d2_lack_of_knowledge,76,Physical,float64,0,0.0,75,0.5733,False,False,False,0.0,12.5,1.429137777777778,2.330129836902956
en,d2_lack_of_knowledge,77,health,float64,0,0.0,60,0.6889,False,False,False,0.0,11.765,0.9471022222222223,1.8884912518341113
en,d2_lack_of_knowledge,78,illness,float64,0,0.0,11,0.9556,False,True,False,0.0,11.765,0.17845333333333332,1.0591444065511424
en,d2_lack_of_knowledge,79,wellness,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,80,mental,float64,0,0.0,13,0.9422,False,False,False,0.0,9.375,0.24368444444444448,1.1539384937255484
en,d2_lack_of_knowledge,81,substances,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,82,sexual,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,83,food,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,84,death,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,85,need,float64,0,0.0,24,0.8933,False,False,False,0.0,7.143,0.24652444444444446,0.8939139013439006
en,d2_lack_of_knowledge,86,want,float64,0,0.0,30,0.8444,False,False,False,0.0,8.0,0.30720444444444445,0.9814857601114687
en,d2_lack_of_knowledge,87,acquire,float64,0,0.0,36,0.8044,False,False,False,0.0,5.263,0.3977555555555556,0.9317687614433032
en,d2_lack_of_knowledge,88,lack,float64,0,0.0,16,0.9333,False,False,False,0.0,6.25,0.1797777777777778,0.7627660276236911
en,d2_lack_of_knowledge,89,fulfill,float64,0,0.0,13,0.9422,False,False,False,0.0,5.882,0.12735555555555556,0.6239671092077016
en,d2_lack_of_knowledge,90,fatigue,float64,0,0.0,3,0.9911,False,True,False,0.0,2.105,0.012697777777777778,0.14880853363480093
en,d2_lack_of_knowledge,91,reward,float64,0,0.0,15,0.9333,False,False,False,0.0,3.846,0.12026666666666666,0.5109406329087
en,d2_lack_of_knowledge,92,risk,float64,0,0.0,9,0.96,False,True,False,0.0,5.882,0.09846666666666667,0.567433531349708
en,d2_lack_of_knowledge,93,curiosity,float64,0,0.0,33,0.8489,False,False,False,0.0,6.897,0.3471022222222222,0.9946637053926302
en,d2_lack_of_knowledge,94,allure,float64,0,0.0,149,0.0533,False,False,False,0.0,25.0,7.79612,4.2745027549996975
en,d2_lack_of_knowledge,95,Perception,float64,0,0.0,154,0.08,False,False,False,0.0,25.806,7.1320177777777785,4.61700780689921
en,d2_lack_of_knowledge,96,attention,float64,0,0.0,45,0.7778,False,False,False,0.0,5.882,0.5162311111111111,1.1367935639611495
en,d2_lack_of_knowledge,97,motion,float64,0,0.0,44,0.7733,False,False,False,0.0,7.143,0.5652933333333333,1.281893376165562
en,d2_lack_of_knowledge,98,space,float64,0,0.0,126,0.2,False,False,False,0.0,19.355,4.272417777777778,3.619233155957563
en,d2_lack_of_knowledge,99,visual,float64,0,0.0,42,0.7778,False,False,False,0.0,6.667,0.5686577777777778,1.230151193249825
en,d2_lack_of_knowledge,100,auditory,float64,0,0.0,27,0.8578,False,False,False,0.0,5.882,0.35612000000000005,1.0169238184347933
en,d2_lack_of_knowledge,101,feeling,float64,0,0.0,67,0.6044,False,False,False,0.0,9.091,1.1346755555555557,1.8187668866613644
en,d2_lack_of_knowledge,102,time,float64,0,0.0,100,0.4311,False,False,False,0.0,16.0,2.386728888888889,3.020669694595754
en,d2_lack_of_knowledge,103,focuspast,float64,0,0.0,81,0.52,False,False,False,0.0,14.706,1.5734711111111108,2.4313312932261275
en,d2_lack_of_knowledge,104,focuspresent,float64,0,0.0,138,0.0489,False,False,False,0.0,21.053,8.558079999999999,3.9266479414471864
en,d2_lack_of_knowledge,105,focusfuture,float64,0,0.0,57,0.6889,False,False,False,0.0,12.5,0.8917733333333333,1.924023364778683
en,d2_lack_of_knowledge,106,Conversation,float64,0,0.0,52,0.7156,False,False,False,0.0,8.333,0.6677644444444445,1.3432747706424195
en,d2_lack_of_knowledge,107,netspeak,float64,0,0.0,2,0.9956,False,True,False,0.0,1.37,0.006088888888888889,0.09133333333333335
en,d2_lack_of_knowledge,108,assent,float64,0,0.0,49,0.7422,False,False,False,0.0,8.333,0.5890666666666667,1.2849744126135074
en,d2_lack_of_knowledge,109,nonflu,float64,0,0.0,6,0.9733,False,True,False,0.0,4.0,0.0726088888888889,0.45319815706100575
en,d2_lack_of_knowledge,110,filler,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,111,AllPunc,float64,0,0.0,148,0.0444,False,False,False,2.667,28.125,12.371671111111112,5.252040327875912
en,d2_lack_of_knowledge,112,Period,float64,0,0.0,124,0.1156,False,False,False,0.0,15.385,3.9718933333333335,2.548526009074377
en,d2_lack_of_knowledge,113,Comma,float64,0,0.0,108,0.3467,False,False,False,0.0,20.0,3.0962577777777773,3.326406839224523
en,d2_lack_of_knowledge,114,QMark,float64,0,0.0,87,0.4178,False,False,False,0.0,15.385,2.5805911111111115,3.157249516689316
en,d2_lack_of_knowledge,115,Exclam,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d2_lack_of_knowledge,116,Apostro,float64,0,0.0,108,0.3467,False,False,False,0.0,12.0,2.671764444444444,2.6855434493549004
en,d2_lack_of_knowledge,117,OtherP,float64,0,0.0,4,0.9867,False,True,False,0.0,5.882,0.05114222222222222,0.47257395230463706
en,d2_lack_of_knowledge,118,Emoji,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
