language,dimension,feature_index,feature_name,dtype,n_missing,missing_rate,n_unique,most_frequent_value_ratio,zero_variance,near_zero_variance_95pct_same_value,suspicious_name,min,max,mean,std
en,d4_family_system,36,cogproc,float64,0,0.0,150,0.0491,False,False,False,0.0,46.667,19.307473214285714,7.213207431662707
en,d4_family_system,37,insight,float64,0,0.0,127,0.067,False,False,False,0.0,27.273,6.386830357142857,4.253265226058666
en,d4_family_system,38,cause,float64,0,0.0,92,0.3348,False,False,False,0.0,14.286,2.60875,2.9751656290330075
en,d4_family_system,39,discrep,float64,0,0.0,107,0.2411,False,False,False,0.0,16.667,3.6715223214285717,3.2969332589996005
en,d4_family_system,40,tentat,float64,0,0.0,98,0.2857,False,False,False,0.0,33.333,3.43221875,3.557803740255497
en,d4_family_system,41,certitude,float64,0,0.0,60,0.6562,False,False,False,0.0,11.111,1.0989330357142857,1.8640345726065164
en,d4_family_system,42,differ,float64,0,0.0,104,0.2411,False,False,False,0.0,33.333,4.058901785714285,3.8715569282404543
en,d4_family_system,43,memory,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,44,Affect,float64,0,0.0,115,0.1741,False,False,False,0.0,18.182,4.772888392857142,3.6920054415335173
en,d4_family_system,45,tone_pos,float64,0,0.0,88,0.4152,False,False,False,0.0,17.857,2.3900625,2.9327725974210574
en,d4_family_system,46,tone_neg,float64,0,0.0,85,0.4286,False,False,False,0.0,18.182,2.2084330357142856,2.830737428677289
en,d4_family_system,47,emotion,float64,0,0.0,93,0.4062,False,False,False,0.0,18.182,2.3105758928571425,2.827663080435255
en,d4_family_system,48,emo_pos,float64,0,0.0,44,0.7857,False,False,False,0.0,10.714,0.5957901785714286,1.4708260775483895
en,d4_family_system,49,emo_neg,float64,0,0.0,67,0.5759,False,False,False,0.0,18.182,1.51615625,2.5072376985084097
en,d4_family_system,50,emo_anx,float64,0,0.0,25,0.8705,False,False,False,0.0,11.111,0.3764776785714285,1.2305865710776143
en,d4_family_system,51,emo_anger,float64,0,0.0,19,0.9107,False,False,False,0.0,10.714,0.28571875,1.1591514665208529
en,d4_family_system,52,emo_sad,float64,0,0.0,20,0.9018,False,False,False,0.0,18.182,0.46387946428571425,1.814649232613269
en,d4_family_system,53,swear,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,54,Social,float64,0,0.0,150,0.0357,False,False,False,0.0,46.667,22.940062500000003,7.112260485654836
en,d4_family_system,55,socbehav,float64,0,0.0,95,0.2946,False,False,False,0.0,26.667,3.032866071428572,3.2082452966268016
en,d4_family_system,56,prosocial,float64,0,0.0,34,0.8393,False,False,False,0.0,7.143,0.4019642857142857,1.104224707655465
en,d4_family_system,57,polite,float64,0,0.0,11,0.9554,False,True,False,0.0,4.762,0.09225000000000001,0.4789544947818622
en,d4_family_system,58,conflict,float64,0,0.0,17,0.9241,False,False,False,0.0,7.143,0.19285714285714287,0.7834447259974027
en,d4_family_system,59,moral,float64,0,0.0,19,0.9107,False,False,False,0.0,6.667,0.20666071428571428,0.8296785054981154
en,d4_family_system,60,comm,float64,0,0.0,71,0.5446,False,False,False,0.0,14.286,1.5182991071428573,2.237644037461019
en,d4_family_system,61,socrefs,float64,0,0.0,141,0.0446,False,False,False,0.0,41.667,19.625678571428573,6.611670966741581
en,d4_family_system,62,family,float64,0,0.0,108,0.0759,False,False,False,0.0,12.5,4.576616071428572,2.7435285363043587
en,d4_family_system,63,friend,float64,0,0.0,18,0.9196,False,False,False,0.0,4.762,0.1673794642857143,0.6503257505424076
en,d4_family_system,64,female,float64,0,0.0,88,0.442,False,False,False,0.0,20.0,3.4512276785714286,4.270903330892817
en,d4_family_system,65,male,float64,0,0.0,59,0.6696,False,False,False,0.0,15.0,1.3737008928571428,2.7970988950195133
en,d4_family_system,66,Culture,float64,0,0.0,7,0.9732,False,True,False,0.0,7.5,0.07737946428571428,0.6291055959668789
en,d4_family_system,67,politic,float64,0,0.0,2,0.9955,False,True,False,0.0,0.709,0.0031651785714285714,0.04737205512897722
en,d4_family_system,68,ethnicity,float64,0,0.0,6,0.9777,False,True,False,0.0,7.5,0.07104910714285714,0.6226563825030986
en,d4_family_system,69,tech,float64,0,0.0,2,0.9955,False,True,False,0.0,0.709,0.0031651785714285714,0.04737205512897722
en,d4_family_system,70,Lifestyle,float64,0,0.0,52,0.7232,False,False,False,0.0,11.765,1.0120758928571427,2.1448041311575725
en,d4_family_system,71,leisure,float64,0,0.0,6,0.9777,False,True,False,0.0,3.226,0.03939732142857143,0.29758622097899606
en,d4_family_system,72,home,float64,0,0.0,9,0.9598,False,True,False,0.0,9.524,0.16645089285714285,0.9513800725371139
en,d4_family_system,73,work,float64,0,0.0,27,0.8571,False,False,False,0.0,5.405,0.3435892857142857,0.9104551422136864
en,d4_family_system,74,money,float64,0,0.0,24,0.8973,False,False,False,0.0,10.714,0.46032589285714287,1.6959719744620294
en,d4_family_system,75,relig,float64,0,0.0,2,0.9955,False,True,False,0.0,1.739,0.007763392857142858,0.11619182492142653
en,d4_family_system,76,Physical,float64,0,0.0,49,0.7545,False,False,False,0.0,9.524,0.6957232142857143,1.4748872767435264
en,d4_family_system,77,health,float64,0,0.0,13,0.942,False,False,False,0.0,5.0,0.14633928571428573,0.6526263608529809
en,d4_family_system,78,illness,float64,0,0.0,3,0.9911,False,True,False,0.0,2.941,0.02588392857142857,0.2733438100359061
en,d4_family_system,79,wellness,float64,0,0.0,3,0.9911,False,True,False,0.0,2.5,0.01942857142857143,0.2074330715677054
en,d4_family_system,80,mental,float64,0,0.0,2,0.9955,False,True,False,0.0,0.621,0.0027723214285714287,0.04149230780690389
en,d4_family_system,81,substances,float64,0,0.0,2,0.9955,False,True,False,0.0,1.429,0.006379464285714286,0.09547907867321359
en,d4_family_system,82,sexual,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,83,food,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,84,death,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,85,need,float64,0,0.0,30,0.8571,False,False,False,0.0,8.696,0.5077366071428572,1.4653888286398045
en,d4_family_system,86,want,float64,0,0.0,49,0.7232,False,False,False,0.0,8.333,0.711138392857143,1.3659073114425129
en,d4_family_system,87,acquire,float64,0,0.0,28,0.8527,False,False,False,0.0,6.897,0.31328125,0.9047548023538129
en,d4_family_system,88,lack,float64,0,0.0,4,0.9866,False,True,False,0.0,2.941,0.03538392857142857,0.307309027665875
en,d4_family_system,89,fulfill,float64,0,0.0,5,0.9821,False,True,False,0.0,2.083,0.026026785714285714,0.20310674300744638
en,d4_family_system,90,fatigue,float64,0,0.0,3,0.9911,False,True,False,0.0,5.0,0.03376785714285714,0.37475657826545894
en,d4_family_system,91,reward,float64,0,0.0,6,0.9777,False,True,False,0.0,3.333,0.041924107142857145,0.30016848564595183
en,d4_family_system,92,risk,float64,0,0.0,17,0.9152,False,False,False,0.0,8.333,0.19260714285714284,0.8143877213380856
en,d4_family_system,93,curiosity,float64,0,0.0,26,0.8839,False,False,False,0.0,6.349,0.2768214285714286,0.9349291161762923
en,d4_family_system,94,allure,float64,0,0.0,136,0.0536,False,False,False,0.0,32.258,8.710839285714286,4.977490248694498
en,d4_family_system,95,Perception,float64,0,0.0,126,0.0982,False,False,False,0.0,29.412,8.149004464285714,5.4378343762950205
en,d4_family_system,96,attention,float64,0,0.0,34,0.817,False,False,False,0.0,5.128,0.37943303571428577,0.8947548528042483
en,d4_family_system,97,motion,float64,0,0.0,53,0.6339,False,False,False,0.0,7.547,0.9392232142857143,1.4939946525007486
en,d4_family_system,98,space,float64,0,0.0,110,0.2411,False,False,False,0.0,29.412,4.842107142857143,4.514926695385221
en,d4_family_system,99,visual,float64,0,0.0,49,0.7321,False,False,False,0.0,9.091,0.7002053571428571,1.4665313344585416
en,d4_family_system,100,auditory,float64,0,0.0,45,0.75,False,False,False,0.0,5.128,0.5310178571428572,1.0415959984057825
en,d4_family_system,101,feeling,float64,0,0.0,59,0.6384,False,False,False,0.0,9.091,1.0082901785714287,1.7133244375842207
en,d4_family_system,102,time,float64,0,0.0,83,0.4062,False,False,False,0.0,10.938,2.140379464285714,2.3091769608514343
en,d4_family_system,103,focuspast,float64,0,0.0,82,0.4152,False,False,False,0.0,14.815,2.586424107142857,3.0895869234321833
en,d4_family_system,104,focuspresent,float64,0,0.0,130,0.067,False,False,False,0.0,27.273,7.080839285714284,4.461137299048407
en,d4_family_system,105,focusfuture,float64,0,0.0,63,0.6384,False,False,False,0.0,13.158,1.2403214285714286,2.172467480657958
en,d4_family_system,106,Conversation,float64,0,0.0,50,0.7277,False,False,False,0.0,14.286,0.7748437499999999,1.7061671301267316
en,d4_family_system,107,netspeak,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,108,assent,float64,0,0.0,48,0.75,False,False,False,0.0,9.524,0.6786562500000001,1.4827596113876842
en,d4_family_system,109,nonflu,float64,0,0.0,7,0.9732,False,True,False,0.0,7.143,0.0961875,0.6609207333766849
en,d4_family_system,110,filler,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,111,AllPunc,float64,0,0.0,134,0.0402,False,False,False,0.943,33.333,11.568272321428571,5.435564831103738
en,d4_family_system,112,Period,float64,0,0.0,97,0.1875,False,False,False,0.0,20.0,3.2356116071428573,2.6046150944388256
en,d4_family_system,113,Comma,float64,0,0.0,93,0.3661,False,False,False,0.0,14.286,3.2112455357142857,3.408196944176478
en,d4_family_system,114,QMark,float64,0,0.0,83,0.2679,False,False,False,0.0,14.286,3.134258928571429,3.03125373504066
en,d4_family_system,115,Exclam,float64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
en,d4_family_system,116,Apostro,float64,0,0.0,82,0.5089,False,False,False,0.0,20.0,1.8139955357142856,2.7821902903358664
en,d4_family_system,117,OtherP,float64,0,0.0,13,0.9464,False,False,False,0.0,7.407,0.17314732142857142,0.8325787433326024
en,d4_family_system,118,Emoji,int64,0,0.0,1,1.0,True,True,False,0.0,0.0,0.0,0.0
