id,dimension,variant_id,model,llm_score,raw_response,error,attempts,average_score,timestamp
AU01.000887,d1_illness_beliefs,V5_structured_checklist,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion erkennt die schwierige Situation der Patientin an, erkennt aber nicht explizit das Erklärungsmodell oder die Heilungsvorstellungen der Patientin an. Es gibt keine direkte Erkundung oder Validierung des Erklärungsmodells oder der Heilungsvorstellungen der Patientin.""
}",,1,2.0,2026-07-16T19:13:06
AU01.000887,d1_illness_beliefs,V6_minimal_natural,Microsoft/Phi-4-mini-instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Die Therapeutin erkennt die Schwierigkeiten des Patienten an und erklärt, dass die Psychotherapie darauf abzielt, die Panikattacken zu bewältigen und den Umgang damit zu verbessern, was eine Erkundung der subjektiven Krankheits- und Heilungsvorstellungen des Patienten widerspiegelt.""
}",,1,2.0,2026-07-16T19:13:06
AU01.000888,d1_illness_beliefs,V1_full_manual_baseline,Microsoft/Phi-4-mini-instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Die Reaktion zeigt Verständnis für die Schuldzuweisung und die Suche nach Erklärungen, die die Gefühle der Patient:innen widerspiegelt. Es wird jedoch nicht explizit nach den Erklärungsmodellen oder Heilvorstellungen der Patient:innen gefragt, was eine tiefergehende Erkundung des subjektiven Krankheits- und Heilverständnisses vermissen lässt.""
}",,1,2.0,2026-07-16T19:13:07
AU01.000888,d1_illness_beliefs,V2_no_anchors,Microsoft/Phi-4-mini-instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Das therapeutische Personal erkennt die Schuldzuweisung und die Suche nach Erklärungen des Patienten an, was die Erklärungsmodelle des Patienten validiert. Es wird jedoch keine direkte Erkundung der Erklärungsmodelle des Patienten, keine Heilvorstellungen oder Klärung der Erwartungen an die Therapie erwähnt.""
}",,1,2.0,2026-07-16T19:13:07
AU01.000888,d1_illness_beliefs,V3_no_rationale,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0
}",,1,2.0,2026-07-16T19:13:07
AU01.000888,d1_illness_beliefs,V4_evidence_before_score,Microsoft/Phi-4-mini-instruct,1,"{
  ""brief_rationale"": ""Der Therapeut zeigt Verständnis für die Schuldzuweisung und die Suche nach Erklärungen, die die Patient:innen erlebt, was eine Validierung ihrer Gefühle ist. Es gibt jedoch keine direkte Erkundung des subjektiven Erklärungsmodells der Patient:innen, keine Fragen zu ihren Heilvorstellungen oder keine Klärung ihrer Erwartungen an die Therapie. Es fehlt auch an einer Definition der Rolle als Therapeut oder an der Auseinandersetzung mit potenziellen Vorbehalten der Patient:innen."",
  ""score"": 1
}",,1,2.0,2026-07-16T19:13:08
AU01.000888,d1_illness_beliefs,V5_structured_checklist,Microsoft/Phi-4-mini-instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Die Reaktion erkennt die Schuldzuweisung und die Suche nach Erklärungen an, die der Patient möglicherweise empfindet, an. Sie zeigt Verständnis für die Situation des Patienten, erkennt aber nicht explizit das Erklärungsmodell oder die Heilungsvorstellungen des Patienten an. Es gibt keine direkte Erkundung oder Validierung des Erklärungsmodells des Patienten.""
}",,1,2.0,2026-07-16T19:13:08
AU01.000888,d1_illness_beliefs,V6_minimal_natural,Microsoft/Phi-4-mini-instruct,4,"{
  ""score"": 4,
  ""brief_rationale"": ""Das Transkript zeigt eine tiefgehende Erkundung der subjektiven Krankheits- und Heilungsvorstellungen des Patienten, indem die Möglichkeit anerkannt wird, dass sich Menschen Schuld zuweisen und nach einer Erklärung für ihre Handlungen suchen, insbesondere nach schweren Erfahrungen. Dies spiegelt eine exzellente Umsetzung der Aufgabenstellung wider.""
}",,1,2.0,2026-07-16T19:13:09
AU01.000902,d1_illness_beliefs,V1_full_manual_baseline,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion des Therapeuten zeigt Verständnis für die Bedeutung der Symptome für den Patienten, erkennt jedoch nicht direkt die Erklärungsmodelle oder Heilvorstellungen des Patienten an. Es gibt keine Exploration des Erklärungsmodells des Patienten oder Validierung seiner Sichtweise.""
}",,1,2.0,2026-07-16T19:13:09
AU01.000902,d1_illness_beliefs,V2_no_anchors,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin zeigt Bereitschaft, die Symptome des Patienten zu verstehen, erkennt jedoch nicht direkt die Erklärungsmodelle des Patienten oder deren Heilvorstellungen an. Es gibt keine direkte Erkundung des subjektiven Krankheits- und Heilverständnisses des Patienten.""
}",,1,2.0,2026-07-16T19:13:10
AU01.000902,d1_illness_beliefs,V3_no_rationale,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0
}",,1,2.0,2026-07-16T19:13:10
AU01.000902,d1_illness_beliefs,V4_evidence_before_score,Microsoft/Phi-4-mini-instruct,1,"{
  ""brief_rationale"": ""Der Therapeut zeigt Verständnis für die Bedeutung der Symptome für den Patienten und betont die Rolle des Experten, um angemessen zu reagieren. Es gibt jedoch keine Exploration des Erklärungsmodells des Patienten, keine Fragen zu den Heilvorstellungen des Patienten, keine Klärung der Erwartungen an die Therapie oder keine Validierung des Erklärungsmodells des Patienten. Die Reaktion des Therapeuten scheint eher darauf ausgerichtet zu sein, die Rolle des Experten zu bestätigen, ohne die Perspektive des Patienten zu erkunden."",
  ""score"": 1
}",,1,2.0,2026-07-16T19:13:11
AU01.000902,d1_illness_beliefs,V5_structured_checklist,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion erkennt die Bedeutung der Symptome des Patienten an und betont die Rolle des Therapeuten als Experte, der auf die Bedürfnisse des Patienten eingehen wird. Es gibt jedoch keine direkte Erkundung oder Validierung des Erklärungsmodells des Patienten, seiner Heilungsvorstellungen oder seiner Erwartungen an die Therapie.""
}",,1,2.0,2026-07-16T19:13:11
AU01.000902,d1_illness_beliefs,V6_minimal_natural,Microsoft/Phi-4-mini-instruct,2,"{
  ""score"": 2,
  ""brief_rationale"": ""Das Subjekt stimmt zu, dass es wichtig ist, die Symptome zu kennen, um angemessen zu reagieren, was darauf hindeutet, dass die Patientin bereit ist, Informationen über ihre subjektive Erfahrung zu teilen, aber die eigentliche Erkundung ihrer Krankheits- und Heilungsvorstellungen ist noch nicht eingetreten.""
}",,1,2.0,2026-07-16T19:13:12
AU01.000905,d1_illness_beliefs,V1_full_manual_baseline,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Der Therapeut antwortet nicht auf die Frage des Patienten und ignoriert dessen subjektive Erklärung des Problems. Stattdessen gibt er eine allgemeine Aussage über Einsamkeit und Unterstützung, die keinen Bezug zum Erklärungsmodell des Patienten herstellt.""
}",,1,1.333,2026-07-16T19:13:12
AU01.000905,d1_illness_beliefs,V2_no_anchors,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die therapeutische Reaktion erfasst die Beschwerden des Patienten, indem sie nach deren Erklärung fragt, was jedoch noch nicht ausreicht, um das Erklärungsmodell des Patienten zu validieren oder ihre Heilungsvorstellungen zu erkunden. Es gibt keine direkte Validierung der Sichtweise des Patienten oder eine Diskussion über die Rolle des Therapeuten.""
}",,1,1.333,2026-07-16T19:13:52
AU01.000905,d1_illness_beliefs,V3_no_rationale,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0
}",,1,1.333,2026-07-16T19:13:53
AU01.000905,d1_illness_beliefs,V4_evidence_before_score,Microsoft/Phi-4-mini-instruct,0,"{
  ""brief_rationale"": ""Der Therapeut fragt nach dem Verständnis des Patienten, ob das Problem ein Zufall oder Schicksal ist, was auf eine mangelnde Erkundung des subjektiven Erklärungsmodells des Patienten hinweist. Es gibt keine Exploration der Erklärungsmodelle des Patienten, keine Validierung ihrer Sichtweise oder Anpassung des therapeutischen Stils an ihre Heilungsvorstellungen. Es gibt auch keine Erwähnung von Offensichtlichem, Verständnis oder Validierung der Offenheit des Patienten."",
  ""score"": 0
}",,1,1.333,2026-07-16T19:13:53
AU01.000905,d1_illness_beliefs,V5_structured_checklist,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Reaktion geht nicht auf das Erklärungsmodell der Patientin ein, validiert es nicht und passt den therapeutischen Stil nicht an. Stattdessen äußert sich die Therapeutin/der Therapeut zu einer Vermutung, die keine direkte Erkundung des Erklärungsmodells der Patientin darstellt. Die Reaktion scheint auch keine Verständnis- oder Validierungsansätze für die Heilungsvorstellungen der Patientin zu zeigen.""
}",,1,1.333,2026-07-16T19:13:54
AU01.000905,d1_illness_beliefs,V6_minimal_natural,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Das Transkript enthält keine direkte Erkundung der subjektiven Krankheits- und Heilungsvorstellungen des Patienten. Es konzentriert sich stattdessen auf die Verwirrung des Arztes über die Bedeutung des von der Patientin erwähnten 'Zufalls' und ihre Gefühle bezüglich Schicksal und Schicksal.""
}",,1,1.333,2026-07-16T19:13:54
AU01.000906,d1_illness_beliefs,V1_full_manual_baseline,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion zeigt Empathie für die Situation des Patienten, erkennt jedoch nicht die subjektiven Krankheits- und Heilungsvorstellungen des Patienten an. Es werden keine Erklärungsmodelle des Patienten oder Heilvorstellungen erfragt oder validiert.""
}",,1,1.667,2026-07-16T19:13:55
AU01.000906,d1_illness_beliefs,V2_no_anchors,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion des Therapeuten umfasst eine Anerkennung des Gefühls des Patienten, aber sie enthält keine direkte Erkundung des Erklärungsmodells oder der Heilungsvorstellungen des Patienten. Es gibt keine Fragen, die Erklärungsmodelle zusammenfassen, Heilvorstellungen erkunden oder Erwartungen an die Therapie klären. Die Reaktion ist kurz und erfüllt die Aufgabenstellung nicht umfassend.""
}",,1,1.667,2026-07-16T19:13:55
AU01.000906,d1_illness_beliefs,V3_no_rationale,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0
}",,1,1.667,2026-07-16T19:13:55
AU01.000906,d1_illness_beliefs,V4_evidence_before_score,Microsoft/Phi-4-mini-instruct,2,"{
  ""brief_rationale"": ""Der Therapeut erkennt die Gefühle des Patienten an, dass es sich anfühlen lässt, allein zu sein, was auf die subjektive Erfahrung des Patienten hinweist. Es gibt jedoch keine direkte Erkundung des Erklärungsmodells des Patienten, wie der Therapeut fragt, ob der Patient selbst Erklärungen für seine Beschwerden hat, oder welche Heilvorstellungen der Patient hat. Es gibt auch keine Validierung der Sichtweise des Patienten oder eine Diskussion über die Rolle des Therapeuten, die Erwartungen an die Therapie oder eventuelle Vorbehalte des Patienten."",
  ""score"": 2
}",,1,1.667,2026-07-16T19:13:56
AU01.000906,d1_illness_beliefs,V5_structured_checklist,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Reaktion erkennt die Situation der Patientin nicht an und geht nicht auf ihr Erklärungsmodell oder ihre Heilungsvorstellungen ein. Sie äußert lediglich eine allgemeine Beobachtung, die keinen Bezug zu den spezifischen Erklärungsmodellen oder Heilungsvorstellungen der Patientin hat.""
}",,1,1.667,2026-07-16T19:13:57
AU01.000906,d1_illness_beliefs,V6_minimal_natural,Microsoft/Phi-4-mini-instruct,2,"```json
{
  ""score"": 2,
  ""brief_rationale"": ""Die Patientin identifiziert ein Problem, indem sie das Gefühl des Alleinseins im Vergleich zum Gefühl der Misshandlung mit anderen hervorhebt, was auf eine subjektive Erfahrung hinweist, aber eine detaillierte Erklärung ihrer Krankheits- und Heilungsvorstellungen fehlt.""
}
```",,1,1.667,2026-07-16T19:13:57
AU01.000967,d1_illness_beliefs,V1_full_manual_baseline,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion zeigt Empathie und Verständnis für die Situation der Patientin, erkennt jedoch nicht direkt ihre Erklärungsmodelle oder Heilvorstellungen an. Es gibt keine Exploration oder Validierung ihrer eigenen Perspektive.""
}",,1,3.333,2026-07-16T19:13:57
AU01.000967,d1_illness_beliefs,V2_no_anchors,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Therapeutin zeigt Verständnis für die Situation der Patientin und bietet an, den Gesprächsverlauf zu wiederholen, was auf eine Bereitschaft hindeutet, die Perspektive der Patientin zu erfassen. Es werden jedoch keine expliziten Erklärungsmodelle der Patientin zusammengefasst, Fragen zu Erklärungsmodellen oder Heilvorstellungen gestellt, und es wird keine Validierung der Sichtweise oder eine Definition der therapeutischen Rolle vorgenommen.""
}",,1,3.333,2026-07-16T19:28:49
AU01.000967,d1_illness_beliefs,V3_no_rationale,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0
}",,1,3.333,2026-07-16T19:28:49
AU01.000967,d1_illness_beliefs,V4_evidence_before_score,Microsoft/Phi-4-mini-instruct,1,"{
  ""brief_rationale"": ""Der Therapeut erkennt die Situation des Patienten an und zeigt Verständnis, fragt jedoch nicht direkt nach dem Erklärungsmodell des Patienten oder dessen Heilvorstellungen. Es gibt keine direkte Erkundung des subjektiven Krankheits- und Heilverständnisses des Patienten. Die Frage ist eher indirekt und zielt darauf ab, den Patienten zu ermutigen, seine Gefühle zu reflektieren."",
  ""score"": 1
}",,1,3.333,2026-07-16T19:28:50
AU01.000967,d1_illness_beliefs,V5_structured_checklist,Microsoft/Phi-4-mini-instruct,0,"{
  ""score"": 0,
  ""brief_rationale"": ""Die Reaktion geht nicht auf das Erklärungsmodell oder die Heilungsvorstellungen der Patientin ein. Stattdessen gibt es eine allgemeine Anerkennung der Situation, ohne spezifische Erkundung oder Validierung des Erklärungsmodells der Patientin. Das Krankheits- und Heilverständnis wird nicht explizit erfragt.""
}",,1,3.333,2026-07-16T19:28:50
AU01.000967,d1_illness_beliefs,V6_minimal_natural,Microsoft/Phi-4-mini-instruct,4,"{
  ""score"": 4,
  ""brief_rationale"": ""Das Transkript zeigt eine tiefgehende Erkundung der Patientin, wie sie ihre Probleme, insbesondere ihre Schlafprobleme, als Bestrafung Gottes sieht. Dies ist eine klare und detaillierte Erkundung ihrer subjektiven Krankheits- und Heilungsvorstellungen, was die Aufgabenstellung erfüllt.""
}",,1,3.333,2026-07-16T19:28:50
AU01.000968,d1_illness_beliefs,V1_full_manual_baseline,Microsoft/Phi-4-mini-instruct,1,"{
  ""score"": 1,
  ""brief_rationale"": ""Die Reaktion zeigt Empathie für den Frust des Therapeuten, erkennt jedoch nicht die subjektive Erklärung des Patienten oder deren Heilungsvorstellungen an.""
}",,1,2.333,2026-07-16T19:28:51
